ISLEM KODU,BULTEN ADI,DAYANAK VARLIK,SOZLESME KODU,VADE TARIHI,SOZLESME TIPI,ENSTRUMAN GRUBU
TLAWP.V,TCELLP3110240105.00AKM0000.05NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLAWQ.V,TCELLP3110240110.00AKM0000.05NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLAWR.V,TCELLP2911240070.00AKM0000.05NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLAWS.V,TCELLP2911240090.00AKM0000.05NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLAWT.V,TCELLP2911240100.00AKM0000.05NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLBDP.V,TCELLC3009240100.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDQ.V,TCELLC3009240111.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDR.V,TCELLC3009240122.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDS.V,TCELLC3009240125.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDT.V,TCELLC3009240130.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDU.V,TCELLC3009240133.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDV.V,TCELLC3009240140.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDW.V,TCELLC3009240155.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDX.V,TCELLC3009240160.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDY.V,TCELLC3009240188.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBDZ.V,TCELLC3110240090.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEA.V,TCELLC3110240100.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEB.V,TCELLC3110240105.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEC.V,TCELLC3110240115.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBED.V,TCELLC3110240125.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEE.V,TCELLC3110240145.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEF.V,TCELLC3110240150.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEG.V,TCELLC3110240160.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEH.V,TCELLC3110240165.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBEI.V,TCELLC3110240180.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLBPE.V,TCELLP3009240100.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLBPF.V,TCELLP3009240080.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLBPG.V,TCELLP3110240105.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLBPH.V,TCELLP3110240095.00BNP00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLIAP.V,TCELLC3009240133.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAQ.V,TCELLC3009240155.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAR.V,TCELLC3009240188.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAS.V,TCELLC1510240105.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAT.V,TCELLC1510240120.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAU.V,TCELLC1510240130.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAV.V,TCELLC1510240150.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAW.V,TCELLC1510240180.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAX.V,TCELLC3110240105.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIAY.V,TCELLC3110240115.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBP.V,TCELLC3110240125.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBQ.V,TCELLC3110240145.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBR.V,TCELLC3110240180.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBS.V,TCELLC1511240100.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBT.V,TCELLC1511240110.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBU.V,TCELLC1511240120.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBV.V,TCELLC1511240140.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBW.V,TCELLC1511240170.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBX.V,TCELLC2911240090.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBY.V,TCELLC2911240100.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIBZ.V,TCELLC2911240110.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLICP.V,TCELLC2911240130.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLICQ.V,TCELLC2911240150.00IYM00000.1NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLION.V,TCELLC3009240111.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIOO.V,TCELLC3009240122.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,ECW
TLIWF.V,TCELLP3009240122.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
TLIWG.V,TCELLP3009240111.00IYM00000.2NA,TCELL,F_TCELL1024,2024-10-31,D_EQ_FPD,EPW
