index,exchange,symbol,timestamp,local_timestamp,matchId,orderId,side,price,amount,askPrice,askQty,bidPrice,bidQty,state
92,bist,TSKB.E,1707462019467490311,1707462019467490311,782224475017027925,7822247069458749935,S,8.970,607,8.970,53154,8.960,10904,P_SUREKLI_ISLEM
93,bist,TSKB.E,1707462020660935250,1707462020660935250,782224475017028673,7822247069458749935,S,8.970,7015,8.970,46139,8.960,10904,P_SUREKLI_ISLEM
94,bist,TSKB.E,1707462023850588880,1707462023850588880,782224475017029627,7822247069458661817,B,8.960,599,8.970,46139,8.960,10555,P_SUREKLI_ISLEM
95,bist,TSKB.E,1707462023850588880,1707462023850588880,782224475017029628,7822247069458677221,B,8.960,426,8.970,46139,8.960,10129,P_SUREKLI_ISLEM
96,bist,TSKB.E,1707462023850683125,1707462023850683125,782224475017029629,7822247069458677221,B,8.960,9574,8.970,46139,8.960,555,P_SUREKLI_ISLEM
97,bist,TSKB.E,1707462023850683125,1707462023850683125,782224475017029630,7822247069458678970,B,8.960,250,8.970,46139,8.960,305,P_SUREKLI_ISLEM
98,bist,TSKB.E,1707462023850683125,1707462023850683125,782224475017029631,7822247069458692600,B,8.960,55,8.970,46139,8.960,250,P_SUREKLI_ISLEM
99,bist,TSKB.E,1707462023850683125,1707462023850683125,782224475017029632,7822247069458765488,B,8.960,250,8.970,46139,8.950,8748,P_SUREKLI_ISLEM
100,bist,TSKB.E,1707462023850982455,1707462023850982455,782224475017029634,7822247069458770732,B,8.960,26,8.970,50287,8.960,974,P_SUREKLI_ISLEM
101,bist,TSKB.E,1707462023850990641,1707462023850990641,782224475017029635,7822247069458770732,B,8.960,974,8.970,50287,8.950,3212,P_SUREKLI_ISLEM
102,bist,TSKB.E,1707462023851046322,1707462023851046322,782224475017029636,7822247069458379644,B,8.950,26,8.970,50287,8.950,3186,P_SUREKLI_ISLEM
103,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029873,7822247069458379644,B,8.950,7,8.970,67887,8.950,43653,P_SUREKLI_ISLEM
104,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029874,7822247069458394103,B,8.950,10,8.970,67887,8.950,43643,P_SUREKLI_ISLEM
105,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029875,7822247069458407867,B,8.950,300,8.970,67887,8.950,43343,P_SUREKLI_ISLEM
106,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029876,7822247069458410522,B,8.950,200,8.970,67887,8.950,43143,P_SUREKLI_ISLEM
107,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029877,7822247069458661601,B,8.950,544,8.970,67887,8.950,42599,P_SUREKLI_ISLEM
108,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029878,7822247069458678971,B,8.950,500,8.970,67887,8.950,42099,P_SUREKLI_ISLEM
109,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029879,7822247069458725205,B,8.950,633,8.970,67887,8.950,41466,P_SUREKLI_ISLEM
110,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029880,7822247069458733498,B,8.950,106,8.970,67887,8.950,41360,P_SUREKLI_ISLEM
111,bist,TSKB.E,1707462024954080771,1707462024954080771,782224475017029881,7822247069458770716,B,8.950,596,8.970,67887,8.950,40764,P_SUREKLI_ISLEM
112,bist,TSKB.E,1707462025249331846,1707462025249331846,782224475017029917,7822247069458772977,S,8.960,100,8.960,2858,8.950,41362,P_SUREKLI_ISLEM
113,bist,TSKB.E,1707462030411113874,1707462030411113874,782224475017030690,7822247069458770716,B,8.950,3,8.960,3080,8.950,41359,P_SUREKLI_ISLEM
114,bist,TSKB.E,1707462036131302909,1707462036131302909,782224475017031482,7822247069458772977,S,8.960,496,8.960,3084,8.950,41359,P_SUREKLI_ISLEM
115,bist,TSKB.E,1707462036131302909,1707462036131302909,782224475017031483,7822247069458772982,S,8.960,980,8.960,2104,8.950,41359,P_SUREKLI_ISLEM
116,bist,TSKB.E,1707462036131302909,1707462036131302909,782224475017031484,7822247069458772986,S,8.960,24,8.960,2080,8.950,41359,P_SUREKLI_ISLEM
117,bist,TSKB.E,1707462037370820095,1707462037370820095,782224475017031807,7822247069458770716,B,8.950,70,8.960,9426,8.950,40691,P_SUREKLI_ISLEM
118,bist,TSKB.E,1707462040280661533,1707462040280661533,782224475017032167,7822247069458772986,S,8.960,2,8.960,10619,8.950,40691,P_SUREKLI_ISLEM
119,bist,TSKB.E,1707462042484738291,1707462042484738291,782224475017032619,7822247069458772986,S,8.960,1,8.960,10618,8.950,40691,P_SUREKLI_ISLEM
120,bist,TSKB.E,1707462043589673861,1707462043589673861,782224475017032807,7822247069458770716,B,8.950,177,8.960,10618,8.950,40514,P_SUREKLI_ISLEM
121,bist,TSKB.E,1707462043589673861,1707462043589673861,782224475017032808,7822247069458770824,B,8.950,4093,8.960,10618,8.950,36421,P_SUREKLI_ISLEM
122,bist,TSKB.E,1707462046095957299,1707462046095957299,782224475017033133,7822247069458770824,B,8.950,1195,8.960,11679,8.950,35226,P_SUREKLI_ISLEM
123,bist,TSKB.E,1707462047890737138,1707462047890737138,782224475017033345,7822247069458770824,B,8.950,50,8.960,11679,8.950,35176,P_SUREKLI_ISLEM
124,bist,TSKB.E,1707462048529200112,1707462048529200112,782224475017033415,7822247069458770824,B,8.950,8000,8.960,11679,8.950,27176,P_SUREKLI_ISLEM
125,bist,TSKB.E,1707462048643590044,1707462048643590044,782224475017033468,7822247069458770824,B,8.950,83,8.960,11679,8.950,27093,P_SUREKLI_ISLEM
126,bist,TSKB.E,1707462052848475023,1707462052848475023,782224475017034186,7822247069458770824,B,8.950,26579,8.960,11679,8.950,514,P_SUREKLI_ISLEM
127,bist,TSKB.E,1707462052848475023,1707462052848475023,782224475017034187,7822247069458770825,B,8.950,514,8.960,11679,8.940,67493,P_SUREKLI_ISLEM
128,bist,TSKB.E,1707462052848881043,1707462052848881043,782224475017034191,7822247069458829143,S,8.950,2400,8.950,111744,8.940,66275,P_SUREKLI_ISLEM
129,bist,TSKB.E,1707462053223650764,1707462053223650764,782224475017034279,7822247069458829143,S,8.950,8,8.950,113718,8.940,65508,P_SUREKLI_ISLEM
130,bist,TSKB.E,1707462053844305387,1707462053844305387,782224475017034383,7822247069458829143,S,8.950,10,8.950,113708,8.940,65508,P_SUREKLI_ISLEM
131,bist,TSKB.E,1707462054317028085,1707462054317028085,782224475017034469,7822247069458379714,B,8.940,8,8.950,115184,8.940,65500,P_SUREKLI_ISLEM
132,bist,TSKB.E,1707462054317028085,1707462054317028085,782224475017034470,7822247069458552210,B,8.940,2836,8.950,115184,8.940,62664,P_SUREKLI_ISLEM
